1991.30685,  -0.91140,   0.91774,  -0.91774
1991.30959,   0.20325,   0.90788,  -0.90788
1991.31233,   0.30411,   0.83030,  -0.83030
1991.31507,  -0.81301,   0.84997,  -0.84997
1991.31781,  -0.10209,   0.85027,  -0.85027
1991.32603,  -1.33678,   0.88189,  -0.88189
1991.32877,   0.31008,   0.76792,  -0.76792
1991.33151,   1.12880,   0.80801,  -0.80801
1991.33425,   0.20387,   0.80640,  -0.80640
1991.33699,   0.10178,   0.77995,  -0.77995
1991.34521,  -0.20367,   0.76906,  -0.76906
1991.34795,  -0.51099,   0.74276,  -0.74276
1991.35068,   0.20471,   0.74274,  -0.74274
1991.35342,   1.21953,   0.74961,  -0.74961
1991.35616,  -1.62936,   0.82214,  -0.82214
1991.36438,   0.20513,   0.82216,  -0.82216
1991.36712,  -1.23713,   0.79892,  -0.79892
1991.36986,  -1.04276,   0.81750,  -0.81750
1991.37260,   0.93897,   0.83933,  -0.83933
1991.37534,   0.00000,   0.80229,  -0.80229
1991.38356,   0.00000,   0.77597,  -0.77597
1991.38630,   0.72427,   0.79139,  -0.79139
1991.38904,   0.30880,   0.79148,  -0.79148
1991.39178,  -0.20576,   0.77169,  -0.77169
1991.39452,   0.71832,   0.78790,  -0.78790
1991.40548,   1.01730,   0.76366,  -0.76366
1991.40822,   0.30318,   0.76352,  -0.76352
1991.41096,   1.00402,   0.75476,  -0.75476
1991.41370,   0.69687,   0.76933,  -0.76933
1991.42192,  -0.19861,   0.77027,  -0.77027
1991.42466,  -0.09945,   0.76925,  -0.76925
1991.42740,  -0.49875,   0.76884,  -0.76884
1991.43014,  -0.40080,   0.77270,  -0.77270
1991.43288,  -0.90772,   0.75093,  -0.75093
1991.44110,  -0.20284,   0.65819,  -0.65819
1991.44384,   0.40527,   0.66281,  -0.66281
1991.44658,  -1.01627,   0.64376,  -0.64376
1991.44932,   0.20408,   0.60179,  -0.60179
1991.45205,   1.11506,   0.61663,  -0.61663
1991.46027,  -0.40404,   0.62321,  -0.62321
1991.46301,  -0.40568,   0.62978,  -0.62978
1991.46575,  -0.91884,   0.64235,  -0.64235
